10001
(00000) Freq	Fast Fourier Transform
(05310) +530.85    |  -0.04763 j +0.48995
(05311) +530.95    |  +0.08862 j -0.90862
(05312) +531.05    |  -0.09595 j +0.98064
(05313) +531.15    |  +0.06661 j -0.67852
(05314) +531.25    |  -0.01157 j +0.11753
(05315) +531.35    |  -0.04824 j +0.48830
(05316) +531.45    |  +0.08998 j -0.90783
(05317) +531.55    |  -0.09754 j +0.98100
(05318) +531.65    |  +0.06782 j -0.67990
(05319) +531.75    |  -0.01195 j +0.11940
(05320) +531.85    |  -0.04885 j +0.48666
(05321) +531.95    |  +0.09134 j -0.90704
(05322) +532.05    |  -0.09914 j +0.98137
(05323) +532.15    |  +0.06904 j -0.68128
(05324) +532.25    |  -0.01233 j +0.12127
(05325) +532.35    |  -0.04946 j +0.48501
(05326) +532.45    |  +0.09270 j -0.90625
(05327) +532.55    |  -0.10073 j +0.98173
(05328) +532.65    |  +0.07026 j -0.68266
(05329) +532.75    |  -0.01271 j +0.12314
(05330) +532.85    |  -0.05006 j +0.48336
(05331) +532.95    |  +0.09405 j -0.90545
(05332) +533.05    |  -0.10233 j +0.98208
(05333) +533.15    |  +0.07149 j -0.68403
(05334) +533.25    |  -0.01310 j +0.12501
(05335) +533.35    |  -0.05065 j +0.48171
(05336) +533.45    |  +0.09541 j -0.90465
(05337) +533.55    |  -0.10392 j +0.98244
(05338) +533.65    |  +0.07272 j -0.68541
(05339) +533.75    |  -0.01350 j +0.12688
(05340) +533.85    |  -0.05124 j +0.48006
(05341) +533.95    |  +0.09676 j -0.90384
(05342) +534.05    |  -0.10552 j +0.98279
(05343) +534.15    |  +0.07396 j -0.68678
(05344) +534.25    |  -0.01391 j +0.12875
(05345) +534.35    |  -0.05182 j +0.47840
(05346) +534.45    |  +0.09811 j -0.90303
(05347) +534.55    |  -0.10712 j +0.98313
(05348) +534.65    |  +0.07520 j -0.68815
(05349) +534.75    |  -0.01431 j +0.13062
(05350) +534.85    |  -0.05240 j +0.47675
(05351) +534.95    |  +0.09945 j -0.90222
(05352) +535.05    |  -0.10872 j +0.98348
(05353) +535.15    |  +0.07644 j -0.68951
(05354) +535.25    |  -0.01473 j +0.13249
(05355) +535.35    |  -0.05297 j +0.47509
(05356) +535.45    |  +0.10080 j -0.90141
(05357) +535.55    |  -0.11032 j +0.98382
(05358) +535.65    |  +0.07769 j -0.69088
(05359) +535.75    |  -0.01515 j +0.13435
(05360) +535.85    |  -0.05354 j +0.47343
(05361) +535.95    |  +0.10214 j -0.90059
(05362) +536.05    |  -0.11193 j +0.98415
(05363) +536.15    |  +0.07895 j -0.69224
(05364) +536.25    |  -0.01558 j +0.13622
(05365) +536.35    |  -0.05410 j +0.47177
(05366) +536.45    |  +0.10348 j -0.89977
(05367) +536.55    |  -0.11353 j +0.98448
(05368) +536.65    |  +0.08021 j -0.69360
(05369) +536.75    |  -0.01601 j +0.13809
(05370) +536.85    |  -0.05466 j +0.47011
(05371) +536.95    |  +0.10481 j -0.89894
(05372) +537.05    |  -0.11514 j +0.98481
(05373) +537.15    |  +0.08147 j -0.69495
(05374) +537.25    |  -0.01645 j +0.13995
(05375) +537.35    |  -0.05521 j +0.46844
(05376) +537.45    |  +0.10615 j -0.89812
(05377) +537.55    |  -0.11674 j +0.98514
(05378) +537.65    |  +0.08274 j -0.69631
(05379) +537.75    |  -0.01690 j +0.14182
(05380) +537.85    |  -0.05576 j +0.46678
(05381) +537.95    |  +0.10748 j -0.89729
(05382) +538.05    |  -0.11835 j +0.98546
(05383) +538.15    |  +0.08401 j -0.69766
(05384) +538.25    |  -0.01735 j +0.14369
(05385) +538.35    |  -0.05630 j +0.46511
(05386) +538.45    |  +0.10881 j -0.89645
(05387) +538.55    |  -0.11996 j +0.98578
(05388) +538.65    |  +0.08529 j -0.69901
(05389) +538.75    |  -0.01781 j +0.14555
(05390) +538.85    |  -0.05684 j +0.46344
(05391) +538.95    |  +0.11013 j -0.89562
(05392) +539.05    |  -0.12157 j +0.98609
(05393) +539.15    |  +0.08657 j -0.70036
(05394) +539.25    |  -0.01827 j +0.14742
(05395) +539.35    |  -0.05737 j +0.46177
(05396) +539.45    |  +0.11145 j -0.89478
(05397) +539.55    |  -0.12318 j +0.98641
(05398) +539.65    |  +0.08785 j -0.70170
(05399) +539.75    |  -0.01874 j +0.14928
(05400) +539.85    |  -0.05790 j +0.46010
(05401) +539.95    |  +0.11278 j -0.89393
(05402) +540.05    |  -0.12480 j +0.98671
(05403) +540.15    |  +0.08914 j -0.70304
(05404) +540.25    |  -0.01921 j +0.15114
(05405) +540.35    |  -0.05842 j +0.45842
(05406) +540.45    |  +0.11409 j -0.89309
(05407) +540.55    |  -0.12641 j +0.98702
(05408) +540.65    |  +0.09044 j -0.70438
(05409) +540.75    |  -0.01969 j +0.15301
(05410) +540.85    |  -0.05893 j +0.45675
(05411) +540.95    |  +0.11541 j -0.89224
(05412) +541.05    |  -0.12802 j +0.98732
(05413) +541.15    |  +0.09174 j -0.70572
(05414) +541.25    |  -0.02018 j +0.15487
(05415) +541.35    |  -0.05944 j +0.45507
(05416) +541.45    |  +0.11672 j -0.89138
(05417) +541.55    |  -0.12964 j +0.98762
(05418) +541.65    |  +0.09304 j -0.70705
(05419) +541.75    |  -0.02067 j +0.15673
(05420) +541.85    |  -0.05995 j +0.45339
(05421) +541.95    |  +0.11803 j -0.89053
(05422) +542.05    |  -0.13126 j +0.98791
(05423) +542.15    |  +0.09435 j -0.70838
(05424) +542.25    |  -0.02117 j +0.15859
(05425) +542.35    |  -0.06045 j +0.45171
(05426) +542.45    |  +0.11934 j -0.88967
(05427) +542.55    |  -0.13288 j +0.98820
(05428) +542.65    |  +0.09566 j -0.70971
(05429) +542.75    |  -0.02168 j +0.16045
(05430) +542.85    |  -0.06094 j +0.45003
(05431) +542.95    |  +0.12065 j -0.88881
(05432) +543.05    |  -0.13450 j +0.98849
(05433) +543.15    |  +0.09697 j -0.71104
(05434) +543.25    |  -0.02219 j +0.16231
(05435) +543.35    |  -0.06143 j +0.44834
(05436) +543.45    |  +0.12195 j -0.88794
(05437) +543.55    |  -0.13612 j +0.98877
(05438) +543.65    |  +0.09829 j -0.71236
(05439) +543.75    |  -0.02271 j +0.16417
(05440) +543.85    |  -0.06192 j +0.44666
(05441) +543.95    |  +0.12325 j -0.88707
(05442) +544.05    |  -0.13774 j +0.98905
(05443) +544.15    |  +0.09962 j -0.71368
(05444) +544.25    |  -0.02323 j +0.16603
(05445) +544.35    |  -0.06240 j +0.44497
(05446) +544.45    |  +0.12455 j -0.88620
(05447) +544.55    |  -0.13936 j +0.98933
(05448) +544.65    |  +0.10095 j -0.71500
(05449) +544.75    |  -0.02376 j +0.16789
(05450) +544.85    |  -0.06287 j +0.44328
(05451) +544.95    |  +0.12585 j -0.88533
(05452) +545.05    |  -0.14099 j +0.98960
(05453) +545.15    |  +0.10228 j -0.71632
(05454) +545.25    |  -0.02429 j +0.16975
(05455) +545.35    |  -0.06334 j +0.44159
(05456) +545.45    |  +0.12714 j -0.88445
(05457) +545.55    |  -0.14261 j +0.98987
(05458) +545.65    |  +0.10362 j -0.71763
(05459) +545.75    |  -0.02483 j +0.17160
(05460) +545.85    |  -0.06380 j +0.43990
(05461) +545.95    |  +0.12843 j -0.88357
(05462) +546.05    |  -0.14424 j +0.99014
(05463) +546.15    |  +0.10496 j -0.71894
(05464) +546.25    |  -0.02538 j +0.17346
(05465) +546.35    |  -0.06426 j +0.43820
(05466) +546.45    |  +0.12972 j -0.88268
(05467) +546.55    |  -0.14586 j +0.99040
(05468) +546.65    |  +0.10631 j -0.72025
(05469) +546.75    |  -0.02593 j +0.17532
(05470) +546.85    |  -0.06471 j +0.43651
(05471) +546.95    |  +0.13100 j -0.88180
(05472) +547.05    |  -0.14749 j +0.99066
(05473) +547.15    |  +0.10766 j -0.72156
(05474) +547.25    |  -0.02649 j +0.17717
(05475) +547.35    |  -0.06516 j +0.43481
(05476) +547.45    |  +0.13228 j -0.88091
(05477) +547.55    |  -0.14912 j +0.99091
(05478) +547.65    |  +0.10901 j -0.72286
(05479) +547.75    |  -0.02706 j +0.17902
(05480) +547.85    |  -0.06560 j +0.43312
(05481) +547.95    |  +0.13356 j -0.88001
(05482) +548.05    |  -0.15075 j +0.99116
(05483) +548.15    |  +0.11037 j -0.72416
(05484) +548.25    |  -0.02763 j +0.18088
(05485) +548.35    |  -0.06603 j +0.43142
(05486) +548.45    |  +0.13484 j -0.87912
(05487) +548.55    |  -0.15238 j +0.99141
(05488) +548.65    |  +0.11174 j -0.72546
(05489) +548.75    |  -0.02820 j +0.18273
(05490) +548.85    |  -0.06646 j +0.42971
(05491) +548.95    |  +0.13611 j -0.87822
(05492) +549.05    |  -0.15401 j +0.99166
(05493) +549.15    |  +0.11311 j -0.72676
(05494) +549.25    |  -0.02879 j +0.18458
(05495) +549.35    |  -0.06689 j +0.42801
(05496) +549.45    |  +0.13739 j -0.87731
(05497) +549.55    |  -0.15565 j +0.99190
(05498) +549.65    |  +0.11448 j -0.72805
(05499) +549.74    |  -0.02938 j +0.18644
(05500) +549.84    |  -0.06731 j +0.42631
(05501) +549.95    |  +0.13865 j -0.87641
(05502) +550.04    |  -0.15728 j +0.99214
(05503) +550.14    |  +0.11586 j -0.72934
(05504) +550.24    |  -0.02997 j +0.18829
(05505) +550.34    |  -0.06772 j +0.42460
(05506) +550.44    |  +0.13992 j -0.87550
(05507) +550.54    |  -0.15892 j +0.99237
(05508) +550.64    |  +0.11724 j -0.73063
(05509) +550.74    |  -0.03057 j +0.19014
(05510) +550.84    |  -0.06813 j +0.42290
(05511) +550.94    |  +0.14118 j -0.87459
(05512) +551.04    |  -0.16055 j +0.99260
(05513) +551.14    |  +0.11862 j -0.73192
(05514) +551.24    |  -0.03118 j +0.19199
(05515) +551.34    |  -0.06853 j +0.42119
(05516) +551.44    |  +0.14244 j -0.87367
(05517) +551.54    |  -0.16219 j +0.99283
(05518) +551.64    |  +0.12001 j -0.73320
(05519) +551.74    |  -0.03179 j +0.19384
(05520) +551.84    |  -0.06893 j +0.41948
(05521) +551.94    |  +0.14370 j -0.87275
(05522) +552.04    |  -0.16383 j +0.99305
(05523) +552.14    |  +0.12141 j -0.73448
(05524) +552.24    |  -0.03241 j +0.19569
(05525) +552.34    |  -0.06933 j +0.41776
(05526) +552.44    |  +0.14496 j -0.87183
(05527) +552.54    |  -0.16547 j +0.99327
(05528) +552.64    |  +0.12281 j -0.73576
(05529) +552.74    |  -0.03303 j +0.19754
(05530) +552.84    |  -0.06971 j +0.41605
(05531) +552.94    |  +0.14621 j -0.87090
(05532) +553.04    |  -0.16711 j +0.99349
(05533) +553.14    |  +0.12421 j -0.73703
(05534) +553.24    |  -0.03367 j +0.19938
(05535) +553.34    |  -0.07009 j +0.41434
(05536) +553.44    |  +0.14746 j -0.86998
(05537) +553.54    |  -0.16875 j +0.99370
(05538) +553.64    |  +0.12562 j -0.73831
(05539) +553.74    |  -0.03430 j +0.20123
(05540) +553.84    |  -0.07047 j +0.41262
(05541) +553.94    |  +0.14871 j -0.86905
(05542) +554.04    |  -0.17039 j +0.99391
(05543) +554.14    |  +0.12703 j -0.73958
(05544) +554.24    |  -0.03495 j +0.20307
(05545) +554.34    |  -0.07084 j +0.41090
(05546) +554.44    |  +0.14995 j -0.86811
(05547) +554.54    |  -0.17204 j +0.99412
(05548) +554.64    |  +0.12845 j -0.74084
(05549) +554.74    |  -0.03559 j +0.20492
(05550) +554.84    |  -0.07121 j +0.40918
(05551) +554.94    |  +0.15119 j -0.86717
(05552) +555.04    |  -0.17368 j +0.99432
(05553) +555.14    |  +0.12987 j -0.74211
(05554) +555.24    |  -0.03625 j +0.20676
(05555) +555.34    |  -0.07157 j +0.40746
(05556) +555.44    |  +0.15243 j -0.86623
(05557) +555.54    |  -0.17532 j +0.99452
(05558) +555.64    |  +0.13129 j -0.74337
(05559) +555.74    |  -0.03691 j +0.20861
(05560) +555.84    |  -0.07192 j +0.40574
(05561) +555.94    |  +0.15366 j -0.86529
(05562) +556.04    |  -0.17697 j +0.99471
(05563) +556.14    |  +0.13272 j -0.74463
(05564) +556.24    |  -0.03758 j +0.21045
(05565) +556.34    |  -0.07227 j +0.40402
(05566) +556.44    |  +0.15490 j -0.86435
(05567) +556.54    |  -0.17862 j +0.99490
(05568) +556.64    |  +0.13415 j -0.74589
(05569) +556.74    |  -0.03825 j +0.21229
(05570) +556.84    |  -0.07262 j +0.40229
(05571) +556.94    |  +0.15613 j -0.86340
(05572) +557.04    |  -0.18026 j +0.99509
(05573) +557.14    |  +0.13559 j -0.74714
(05574) +557.24    |  -0.03893 j +0.21413
(05575) +557.34    |  -0.07295 j +0.40057
(05576) +557.44    |  +0.15735 j -0.86244
(05577) +557.54    |  -0.18191 j +0.99528
(05578) +557.64    |  +0.13703 j -0.74839
(05579) +557.74    |  -0.03962 j +0.21598
(05580) +557.84    |  -0.07329 j +0.39884
(05581) +557.94    |  +0.15858 j -0.86149
(05582) +558.04    |  -0.18356 j +0.99546
(05583) +558.14    |  +0.13848 j -0.74964
(05584) +558.24    |  -0.04031 j +0.21782
(05585) +558.34    |  -0.07361 j +0.39711
(05586) +558.44    |  +0.15980 j -0.86053
(05587) +558.54    |  -0.18521 j +0.99564
(05588) +558.64    |  +0.13993 j -0.75089
(05589) +558.74    |  -0.04100 j +0.21965
(05590) +558.84    |  -0.07394 j +0.39538
(05591) +558.94    |  +0.16102 j -0.85957
(05592) +559.04    |  -0.18686 j +0.99581
(05593) +559.14    |  +0.14138 j -0.75213
(05594) +559.24    |  -0.04171 j +0.22149
(05595) +559.34    |  -0.07425 j +0.39365
(05596) +559.44    |  +0.16223 j -0.85860
(05597) +559.54    |  -0.18852 j +0.99598
(05598) +559.64    |  +0.14284 j -0.75337
(05599) +559.74    |  -0.04242 j +0.22333
(05600) +559.84    |  -0.07456 j +0.39191
(05601) +559.94    |  +0.16345 j -0.85764
(05602) +560.04    |  -0.19017 j +0.99615
(05603) +560.14    |  +0.14430 j -0.75461
(05604) +560.24    |  -0.04313 j +0.22517
(05605) +560.34    |  -0.07487 j +0.39018
(05606) +560.44    |  +0.16466 j -0.85666
(05607) +560.54    |  -0.19182 j +0.99631
(05608) +560.64    |  +0.14577 j -0.75584
(05609) +560.74    |  -0.04385 j +0.22700
(05610) +560.84    |  -0.07517 j +0.38844
(05611) +560.94    |  +0.16586 j -0.85569
(05612) +561.04    |  -0.19348 j +0.99647
(05613) +561.14    |  +0.14724 j -0.75708
(05614) +561.24    |  -0.04458 j +0.22884
(05615) +561.34    |  -0.07546 j +0.38671
(05616) +561.44    |  +0.16707 j -0.85471
(05617) +561.54    |  -0.19513 j +0.99663
(05618) +561.64    |  +0.14872 j -0.75831
(05619) +561.74    |  -0.04531 j +0.23067
(05620) +561.84    |  -0.07575 j +0.38497
(05621) +561.94    |  +0.16827 j -0.85373
(05622) +562.04    |  -0.19679 j +0.99678
(05623) +562.14    |  +0.15020 j -0.75953
(05624) +562.24    |  -0.04605 j +0.23251
(05625) +562.34    |  -0.07603 j +0.38323
(05626) +562.44    |  +0.16947 j -0.85275
(05627) +562.54    |  -0.19844 j +0.99693
(05628) +562.64    |  +0.15168 j -0.76076
(05629) +562.74    |  -0.04680 j +0.23434
(05630) +562.84    |  -0.07631 j +0.38149
(05631) +562.94    |  +0.17066 j -0.85176
(05632) +563.04    |  -0.20010 j +0.99708
(05633) +563.14    |  +0.15317 j -0.76198
(05634) +563.24    |  -0.04755 j +0.23617
(05635) +563.34    |  -0.07658 j +0.37974
(05636) +563.44    |  +0.17185 j -0.85078
(05637) +563.54    |  -0.20176 j +0.99722
(05638) +563.64    |  +0.15466 j -0.76320
(05639) +563.74    |  -0.04831 j +0.23800
(05640) +563.84    |  -0.07685 j +0.37800
(05641) +563.94    |  +0.17304 j -0.84978
(05642) +564.04    |  -0.20342 j +0.99736
(05643) +564.14    |  +0.15616 j -0.76442
(05644) +564.24    |  -0.04907 j +0.23983
(05645) +564.34    |  -0.07711 j +0.37625
(05646) +564.44    |  +0.17423 j -0.84879
(05647) +564.54    |  -0.20508 j +0.99749
(05648) +564.64    |  +0.15766 j -0.76563
(05649) +564.74    |  -0.04984 j +0.24166
(05650) +564.84    |  -0.07736 j +0.37451
(05651) +564.94    |  +0.17541 j -0.84779
(05652) +565.04    |  -0.20674 j +0.99762
(05653) +565.14    |  +0.15917 j -0.76684
(05654) +565.24    |  -0.05062 j +0.24349
(05655) +565.34    |  -0.07761 j +0.37276
(05656) +565.44    |  +0.17659 j -0.84679
(05657) +565.54    |  -0.20840 j +0.99775
(05658) +565.64    |  +0.16068 j -0.76805
(05659) +565.74    |  -0.05140 j +0.24532
(05660) +565.84    |  -0.07786 j +0.37101
(05661) +565.94    |  +0.17777 j -0.84579
(05662) +566.04    |  -0.21006 j +0.99788
(05663) +566.14    |  +0.16219 j -0.76925
(05664) +566.24    |  -0.05219 j +0.24714
(05665) +566.34    |  -0.07810 j +0.36926
(05666) +566.44    |  +0.17894 j -0.84478
(05667) +566.54    |  -0.21173 j +0.99800
(05668) +566.64    |  +0.16371 j -0.77046
(05669) +566.74    |  -0.05298 j +0.24897
(05670) +566.84    |  -0.07833 j +0.36751
(05671) +566.94    |  +0.18012 j -0.84377
(05672) +567.04    |  -0.21339 j +0.99811
(05673) +567.14    |  +0.16523 j -0.77166
(05674) +567.24    |  -0.05378 j +0.25079
(05675) +567.34    |  -0.07856 j +0.36575
(05676) +567.44    |  +0.18128 j -0.84276
(05677) +567.54    |  -0.21505 j +0.99823
(05678) +567.64    |  +0.16676 j -0.77285
(05679) +567.74    |  -0.05459 j +0.25262
(05680) +567.84    |  -0.07878 j +0.36400
(05681) +567.94    |  +0.18245 j -0.84174
(05682) +568.04    |  -0.21672 j +0.99834
(05683) +568.14    |  +0.16829 j -0.77405
(05684) +568.24    |  -0.05540 j +0.25444
(05685) +568.34    |  -0.07899 j +0.36224
(05686) +568.44    |  +0.18361 j -0.84072
(05687) +568.54    |  -0.21839 j +0.99845
(05688) +568.64    |  +0.16982 j -0.77524
(05689) +568.74    |  -0.05622 j +0.25626
(05690) +568.84    |  -0.07920 j +0.36048
(05691) +568.94    |  +0.18477 j -0.83970
(05692) +569.04    |  -0.22005 j +0.99855
(05693) +569.14    |  +0.17136 j -0.77643
(05694) +569.24    |  -0.05704 j +0.25809
(05695) +569.34    |  -0.07941 j +0.35872
(05696) +569.44    |  +0.18593 j -0.83867
(05697) +569.54    |  -0.22172 j +0.99865
(05698) +569.64    |  +0.17290 j -0.77762
(05699) +569.74    |  -0.05788 j +0.25991
(05700) +569.84    |  -0.07961 j +0.35696
(05701) +569.94    |  +0.18708 j -0.83765
(05702) +570.04    |  -0.22339 j +0.99875
(05703) +570.14    |  +0.17445 j -0.77880
(05704) +570.24    |  -0.05871 j +0.26173
(05705) +570.34    |  -0.07980 j +0.35520
(05706) +570.44    |  +0.18823 j -0.83661
(05707) +570.54    |  -0.22506 j +0.99884
(05708) +570.64    |  +0.17600 j -0.77998
(05709) +570.74    |  -0.05956 j +0.26354
(05710) +570.84    |  -0.07999 j +0.35344
(05711) +570.94    |  +0.18937 j -0.83558
(05712) +571.04    |  -0.22673 j +0.99893
(05713) +571.14    |  +0.17756 j -0.78116
(05714) +571.24    |  -0.06040 j +0.26536
(05715) +571.34    |  -0.08017 j +0.35168
(05716) +571.44    |  +0.19052 j -0.83454
(05717) +571.54    |  -0.22840 j +0.99901
(05718) +571.64    |  +0.17912 j -0.78233
(05719) +571.74    |  -0.06126 j +0.26718
(05720) +571.84    |  -0.08034 j +0.34991
(05721) +571.94    |  +0.19166 j -0.83350
(05722) +572.04    |  -0.23007 j +0.99909
(05723) +572.14    |  +0.18068 j -0.78351
(05724) +572.24    |  -0.06212 j +0.26899
(05725) +572.34    |  -0.08051 j +0.34815
(05726) +572.44    |  +0.19280 j -0.83246
(05727) +572.54    |  -0.23174 j +0.99917
(05728) +572.64    |  +0.18225 j -0.78468
(05729) +572.74    |  -0.06299 j +0.27081
(05730) +572.84    |  -0.08068 j +0.34638
(05731) +572.94    |  +0.19393 j -0.83142
(05732) +573.04    |  -0.23341 j +0.99925
(05733) +573.14    |  +0.18382 j -0.78584
(05734) +573.24    |  -0.06386 j +0.27262
(05735) +573.34    |  -0.08084 j +0.34461
(05736) +573.44    |  +0.19506 j -0.83037
(05737) +573.54    |  -0.23508 j +0.99932
(05738) +573.64    |  +0.18540 j -0.78701
(05739) +573.74    |  -0.06474 j +0.27444
(05740) +573.84    |  -0.08099 j +0.34284
(05741) +573.94    |  +0.19619 j -0.82931
(05742) +574.04    |  -0.23675 j +0.99939
(05743) +574.14    |  +0.18698 j -0.78817
(05744) +574.24    |  -0.06563 j +0.27625
(05745) +574.34    |  -0.08114 j +0.34107
(05746) +574.44    |  +0.19731 j -0.82826
(05747) +574.54    |  -0.23843 j +0.99945
(05748) +574.64    |  +0.18856 j -0.78933
(05749) +574.74    |  -0.06652 j +0.27806
(05750) +574.84    |  -0.08128 j +0.33930
(05751) +574.94    |  +0.19844 j -0.82720
(05752) +575.04    |  -0.24010 j +0.99951
(05753) +575.14    |  +0.19015 j -0.79048
(05754) +575.24    |  -0.06742 j +0.27987
(05755) +575.34    |  -0.08142 j +0.33752
(05756) +575.44    |  +0.19955 j -0.82614
(05757) +575.54    |  -0.24178 j +0.99957
(05758) +575.64    |  +0.19175 j -0.79164
(05759) +575.74    |  -0.06832 j +0.28168
(05760) +575.84    |  -0.08155 j +0.33575
(05761) +575.94    |  +0.20067 j -0.82508
(05762) +576.04    |  -0.24345 j +0.99962
(05763) +576.14    |  +0.19334 j -0.79279
(05764) +576.24    |  -0.06923 j +0.28349
(05765) +576.34    |  -0.08167 j +0.33397
(05766) +576.44    |  +0.20178 j -0.82401
(05767) +576.54    |  -0.24513 j +0.99967
(05768) +576.64    |  +0.19494 j -0.79393
(05769) +576.74    |  -0.07015 j +0.28529
(05770) +576.84    |  -0.08179 j +0.33220
(05771) +576.94    |  +0.20289 j -0.82294
(05772) +577.04    |  -0.24681 j +0.99972
(05773) +577.14    |  +0.19655 j -0.79508
(05774) +577.24    |  -0.07107 j +0.28710
(05775) +577.34    |  -0.08190 j +0.33042
(05776) +577.44    |  +0.20400 j -0.82187
(05777) +577.54    |  -0.24848 j +0.99976
(05778) +577.64    |  +0.19816 j -0.79622
(05779) +577.74    |  -0.07200 j +0.28890
(05780) +577.84    |  -0.08201 j +0.32864
(05781) +577.94    |  +0.20510 j -0.82080
(05782) +578.04    |  -0.25016 j +0.99980
(05783) +578.14    |  +0.19977 j -0.79736
(05784) +578.24    |  -0.07293 j +0.29071
(05785) +578.34    |  -0.08211 j +0.32686
(05786) +578.44    |  +0.20620 j -0.81972
(05787) +578.54    |  -0.25184 j +0.99984
(05788) +578.64    |  +0.20139 j -0.79850
(05789) +578.74    |  -0.07387 j +0.29251
(05790) +578.84    |  -0.08221 j +0.32507
(05791) +578.94    |  +0.20729 j -0.81864
(05792) +579.04    |  -0.25352 j +0.99987
(05793) +579.14    |  +0.20301 j -0.79963
(05794) +579.24    |  -0.07482 j +0.29431
(05795) +579.34    |  -0.08230 j +0.32329
(05796) +579.44    |  +0.20838 j -0.81755
(05797) +579.54    |  -0.25520 j +0.99990
(05798) +579.64    |  +0.20464 j -0.80076
(05799) +579.74    |  -0.07577 j +0.29611
(05800) +579.84    |  -0.08238 j +0.32151
(05801) +579.94    |  +0.20947 j -0.81647
(05802) +580.04    |  -0.25688 j +0.99992
(05803) +580.14    |  +0.20627 j -0.80189
(05804) +580.24    |  -0.07673 j +0.29791
(05805) +580.34    |  -0.08246 j +0.31972
(05806) +580.44    |  +0.21056 j -0.81538
(05807) +580.54    |  -0.25856 j +0.99994
(05808) +580.64    |  +0.20791 j -0.80301
(05809) +580.74    |  -0.07770 j +0.29971
(05810) +580.84    |  -0.08253 j +0.31794
(05811) +580.94    |  +0.21164 j -0.81428
(05812) +581.04    |  -0.26024 j +0.99996
(05813) +581.14    |  +0.20954 j -0.80413
(05814) +581.24    |  -0.07867 j +0.30151
(05815) +581.34    |  -0.08260 j +0.31615
(05816) +581.44    |  +0.21272 j -0.81319
(05817) +581.54    |  -0.26192 j +0.99998
(05818) +581.64    |  +0.21119 j -0.80525
(05819) +581.74    |  -0.07965 j +0.30331
(05820) +581.84    |  -0.08266 j +0.31436
(05821) +581.94    |  +0.21380 j -0.81209
(05822) +582.04    |  -0.26360 j +0.99999
(05823) +582.14    |  +0.21283 j -0.80637
(05824) +582.24    |  -0.08063 j +0.30510
(05825) +582.34    |  -0.08271 j +0.31257
(05826) +582.44    |  +0.21487 j -0.81099
(05827) +582.54    |  -0.26528 j +1.00000
(05828) +582.64    |  +0.21448 j -0.80748
(05829) +582.74    |  -0.08162 j +0.30690
(05830) +582.84    |  -0.08276 j +0.31078
(05831) +582.94    |  +0.21594 j -0.80988
(05832) +583.04    |  -0.26697 j +1.00000
(05833) +583.14    |  +0.21614 j -0.80859
(05834) +583.24    |  -0.08262 j +0.30869
(05835) +583.34    |  -0.08280 j +0.30899
(05836) +583.44    |  +0.21701 j -0.80878
(05837) +583.54    |  -0.26865 j +1.00000
(05838) +583.64    |  +0.21780 j -0.80970
(05839) +583.74    |  -0.08362 j +0.31048
(05840) +583.84    |  -0.08284 j +0.30719
(05841) +583.94    |  +0.21807 j -0.80767
(05842) +584.04    |  -0.27033 j +1.00000
(05843) +584.14    |  +0.21946 j -0.81080
(05844) +584.24    |  -0.08463 j +0.31227
(05845) +584.34    |  -0.08287 j +0.30540
(05846) +584.44    |  +0.21913 j -0.80655
(05847) +584.54    |  -0.27202 j +0.99999
(05848) +584.64    |  +0.22113 j -0.81191
(05849) +584.74    |  -0.08564 j +0.31406
(05850) +584.84    |  -0.08289 j +0.30360
(05851) +584.94    |  +0.22018 j -0.80544
(05852) +585.04    |  -0.27370 j +0.99998
(05853) +585.14    |  +0.22280 j -0.81300
(05854) +585.24    |  -0.08666 j +0.31585
(05855) +585.34    |  -0.08291 j +0.30181
(05856) +585.44    |  +0.22124 j -0.80432
(05857) +585.54    |  -0.27539 j +0.99997
(05858) +585.64    |  +0.22448 j -0.81410
(05859) +585.74    |  -0.08769 j +0.31764
(05860) +585.84    |  -0.08293 j +0.30001
(05861) +585.94    |  +0.22229 j -0.80320
(05862) +586.04    |  -0.27707 j +0.99995
(05863) +586.14    |  +0.22616 j -0.81519
(05864) +586.24    |  -0.08873 j +0.31942
(05865) +586.34    |  -0.08293 j +0.29821
(05866) +586.44    |  +0.22333 j -0.80207
(05867) +586.54    |  -0.27876 j +0.99993
(05868) +586.64    |  +0.22784 j -0.81628
(05869) +586.74    |  -0.08976 j +0.32121
(05870) +586.84    |  -0.08294 j +0.29641
(05871) +586.94    |  +0.22437 j -0.80095
(05872) +587.04    |  -0.28045 j +0.99990
(05873) +587.14    |  +0.22953 j -0.81737
(05874) +587.24    |  -0.09081 j +0.32299
(05875) +587.34    |  -0.08293 j +0.29461
(05876) +587.44    |  +0.22541 j -0.79982
(05877) +587.54    |  -0.28213 j +0.99987
(05878) +587.64    |  +0.23122 j -0.81846
(05879) +587.74    |  -0.09186 j +0.32478
(05880) +587.84    |  -0.08292 j +0.29281
(05881) +587.94    |  +0.22645 j -0.79868
(05882) +588.04    |  -0.28382 j +0.99984
(05883) +588.14    |  +0.23292 j -0.81954
(05884) +588.24    |  -0.09292 j +0.32656
(05885) +588.34    |  -0.08290 j +0.29101
(05886) +588.44    |  +0.22748 j -0.79755
(05887) +588.54    |  -0.28551 j +0.99981
(05888) +588.64    |  +0.23462 j -0.82062
(05889) +588.74    |  -0.09399 j +0.32834
(05890) +588.84    |  -0.08288 j +0.28920
(05891) +588.94    |  +0.22851 j -0.79641
